xflr5 v6.58

NACA 2412 - 15
Reynolds =, 1200000,Mach =,    0,NCrit =, 9.0
  Alpha        Cd        Cl        Cm        XTr1      XTr2   TEHMom    Cpmn
-15.000,    0.018, -0.370, -0.198,  0.779,  0.020, 0.0129,-6.0253
Cpi,Cpv
 0.0496, 0.0268
 0.0803, 0.0582
 0.1125, 0.0912
 0.1463, 0.1261
 0.1823, 0.1633
 0.2211, 0.2037
 0.2646, 0.2486
 0.3153, 0.3000
 0.3825, 0.3590
 0.4771, 0.4223
 0.7110, 0.4575
 0.5519, 0.4439
 0.4143, 0.3938
 0.3614, 0.3472
 0.3245, 0.3087
 0.2989, 0.2789
 0.2801, 0.2557
 0.2666, 0.2376
 0.2576, 0.2234
 0.2529, 0.2126
 0.2530, 0.2050
 0.2595, 0.2004
 0.2757, 0.1987
 0.3083, 0.2013
 0.4280, 0.1903


Reynolds =, 1200000,Mach =,    0,NCrit =, 9.0
  Alpha        Cd        Cl        Cm        XTr1      XTr2   TEHMom    Cpmn
 -7.000,    0.012,  0.532, -0.212,  0.790,  0.204, 0.0185,-1.2458
Cpi,Cpv
 0.4296, 0.1912
 0.2225, 0.1705
 0.1281, 0.1314
 0.0433, 0.0818
-0.0317, 0.0255
-0.1031,-0.0344
-0.1735,-0.0960
-0.2452,-0.1606
-0.3208,-0.2410
-0.4038,-0.4027
-0.4994,-0.6894
-0.6219,-0.9591
-0.7768,-0.9517
-1.2467,-0.9307
-1.6348,-1.0400
-1.7596,-1.2458
-1.4621,-1.1393
-1.0321,-0.8820
-0.8656,-0.7654
-0.7853,-0.7073
-0.7385,-0.6722
-0.7083,-0.6493
-0.6879,-0.6336
-0.6739,-0.6229
-0.6644,-0.6157
-0.6583,-0.6114
-0.6550,-0.6098
-0.6600,-0.6132
-0.6606,-0.6130
-0.6555,-0.6078
-0.6476,-0.5996
-0.6367,-0.5884
-0.6230,-0.5741
-0.6063,-0.5566
-0.5863,-0.5357
-0.5628,-0.5111
-0.5356,-0.4826
-0.5043,-0.4499
-0.4685,-0.4125
-0.4278,-0.3698
-0.3814,-0.3212
-0.3285,-0.2659
-0.2678,-0.2024
-0.1976,-0.1291
-0.1153,-0.0433
-0.0176, 0.0575
 0.1008, 0.1800
 0.2461, 0.3263
 0.4254, 0.5062
 0.6399, 0.7112
 0.8641, 0.9128
 0.9985, 0.9981
 0.8603, 0.7894
 0.3976, 0.2622
-0.1111,-0.2699
-0.4316,-0.5866
-0.5761,-0.7125
-0.6193,-0.7393
-0.6126,-0.7168
-0.5829,-0.6744
-0.5432,-0.6244
-0.4999,-0.5727
-0.4559,-0.5219
-0.4124,-0.4731
-0.3702,-0.4267
-0.3293,-0.3832
-0.2899,-0.3427
-0.2518,-0.3059
-0.2151,-0.2731
-0.1796,-0.2459
-0.1453,-0.1653
-0.1121,-0.1285
-0.0801,-0.0999
-0.0491,-0.0716
-0.0192,-0.0430
 0.0095,-0.0148
 0.0371, 0.0127
 0.0619, 0.0379
 0.0847, 0.0619
 0.1126, 0.0901
 0.1420, 0.1202
 0.1733, 0.1523
 0.2067, 0.1869
 0.2432, 0.2248
 0.2844, 0.2676
 0.3327, 0.3176
 0.3974, 0.3772
 0.4891, 0.4450
 0.7175, 0.4842
 0.5619, 0.4687
 0.4267, 0.4112
 0.3741, 0.3609
 0.3371, 0.3207
 0.3110, 0.2900
 0.2917, 0.2661
 0.2774, 0.2472
 0.2675, 0.2322
 0.2618, 0.2204
 0.2609, 0.2116
 0.2662, 0.2060
 0.2811, 0.2030
 0.3123, 0.2048
 0.4296, 0.1912


Reynolds =, 1200000,Mach =,    0,NCrit =, 9.0
  Alpha        Cd        Cl        Cm        XTr1      XTr2   TEHMom    Cpmn
 -6.000,    0.011,  0.649, -0.214,  0.787,  0.284, 0.0191,-1.3030
Cpi,Cpv
 0.4315, 0.1918
 0.2229, 0.1708
 0.1271, 0.1309
 0.0406, 0.0799
-0.0363, 0.0216
-0.1096,-0.0407
-0.1821,-0.1050
-0.2562,-0.1716
-0.3344,-0.2488
-0.4204,-0.3831
-0.5193,-0.6645
-0.6459,-0.9984
-0.8059,-0.9913
-1.2875,-0.9708
-1.6841,-1.0964
-1.8127,-1.3030
-1.5107,-1.1904
-1.0744,-0.9262
-0.9078,-0.8083
-0.8288,-0.7510
-0.7840,-0.7176
-0.7561,-0.6968
-0.7384,-0.6837
-0.7274,-0.6757
-0.7210,-0.6716
-0.7185,-0.6706
-0.7189,-0.6726
-0.7281,-0.6799
-0.7332,-0.6839
-0.7325,-0.6831
-0.7293,-0.6794
